",""Date"",""Minimum temperature (°C)"",""Maximum temperature (°C)"",""Rainfall (mm)"",""Evaporation (mm)"",""Sunshine (hours)"",""Direction of maximum wind gust "",""Speed of maximum wind gust (km/h)"",""Time of maximum wind gust"",""9am Temperature (°C)"",""9am relative humidity (%)"",""9am cloud amount (oktas)"",""9am wind direction"",""9am wind speed (km/h)"",""9am MSL pressure (hPa)"",""3pm Temperature (°C)"",""3pm relative humidity (%)"",""3pm cloud amount (oktas)"",""3pm wind direction"",""3pm wind speed (km/h)"",""3pm MSL pressure (hPa)""";;;;;;;;;
,2020-01-1,13.5,33.2,0.2,,,NW,37,15:25,17.3,32,8,ESE,7,1013.6,32.3,14,8,NNW,22,1010.3;;;;;;;;;
,2020-01-2,10.7,33.2,0,,,E,41,18:09,15.7,64,7,SSE,11,1018.7,31.7,19,8,NNW,11,1013.9;;;;;;;;;
,2020-01-3,15.6,37.8,0,,,NW,56,13:59,20.2,64,,SW,7,1015.9,36.7,14,,NW,26,1010.7;;;;;;;;;
,2020-01-4,18.5,44.0,0,,,NNW,67,16:17,26.9,55,,WSW,6,1010.4,42.3,9,,WNW,31,1005.6;;;;;;;;;
,2020-01-5,17.3,21.7,0,,,ESE,46,15:20,17.7,56,8,ESE,17,1017.4,19.4,55,7,ESE,28,1017.7;;;;;;;;;
,2020-01-6,14.3,21.5,0,,,E,33,18:13,16.2,74,7,E,15,1020.0,20.5,63,8,E,15,1016.8;;;;;;;;;
,2020-01-7,15.0,35.0,0.4,,,NW,46,12:58,21.3,67,,SSE,6,1014.8,33.6,26,1,WNW,24,1010.7;;;;;;;;;
,2020-01-8,16.3,34.9,0,,,NNW,52,13:38,21.5,67,8,SSE,9,1015.2,34.1,27,1,N,13,1010.9;;;;;;;;;
,2020-01-9,15.7,26.1,0,,,ESE,43,14:14,20.7,62,8,ESE,15,1017.3,23.7,53,7,ESE,31,1015.9;;;;;;;;;
,2020-01-10,17.8,39.4,0,,,NW,48,14:04,21.6,67,,NNW,7,1011.5,38.1,20,,NW,24,1004.6;;;;;;;;;
,2020-01-11,15.5,28.3,0.2,,,SW,61,23:08,17.3,60,8,SSE,19,1011.8,26.0,38,8,NNW,9,1009.5;;;;;;;;;
,2020-01-12,14.4,22.1,0,,,E,41,17:54,15.0,61,8,SSE,13,1017.5,19.9,53,8,ENE,22,1016.6;;;;;;;;;
,2020-01-13,9.7,26.9,0,,,ENE,39,19:09,16.1,58,8,WNW,7,1019.3,24.5,33,1,NNE,15,1015.2;;;;;;;;;
,2020-01-14,12.7,32.1,0,,,E,48,18:01,18.6,65,,SSE,9,1017.3,30.8,23,8,NNE,19,1012.9;;;;;;;;;
,2020-01-15,15.3,33.2,0,,,NW,50,15:28,20.3,59,,ESE,9,1013.9,31.1,29,1,NNW,26,1008.6;;;;;;;;;
,2020-01-16,15.9,29.3,1.0,,,ESE,48,15:59,21.7,69,8,E,4,1007.5,27.1,41,,NNE,19,1004.3;;;;;;;;;
,2020-01-17,16.5,24.8,4.0,,,ESE,43,15:12,18.2,76,8,SSE,11,1009.9,23.6,54,4,ESE,28,1009.2;;;;;;;;;
,2020-01-18,17.1,25.3,0,,,ESE,52,14:32,18.1,67,8,SE,15,1011.4,25.1,46,,E,30,1008.1;;;;;;;;;
,2020-01-19,13.6,31.3,0,,,ESE,50,17:00,18.5,71,7,E,11,1008.2,28.6,31,5,NNE,15,1003.2;;;;;;;;;
,2020-01-20,16.0,27.9,4.4,,,NNW,117,11:48,19.9,79,,SSE,9,1002.9,20.9,55,3,SW,6,1000.8;;;;;;;;;
,2020-01-21,14.0,27.6,2.6,,,NW,44,15:08,18.9,64,,NNW,26,1006.5,26.5,39,8,WNW,24,1006.3;;;;;;;;;
,2020-01-22,11.8,34.3,0,,,NW,59,10:50,20.9,56,,ESE,2,1010.1,31.7,19,,NW,31,1005.9;;;;;;;;;
,2020-01-23,19.1,34.9,0,,,NNW,83,10:11,31.3,14,,NNW,46,998.9,28.1,36,4,NW,48,1000.0;;;;;;;;;
,2020-01-24,14.8,28.8,3.2,,,NW,56,11:04,19.5,50,,NW,20,1010.1,27.3,23,,WNW,31,1008.8;;;;;;;;;
,2020-01-25,16.4,33.7,0,,,NW,50,12:42,21.9,69,8,NNW,7,1013.6,31.8,16,,NW,30,1010.3;;;;;;;;;
,2020-01-26,16.9,34.7,0,,,NW,50,11:58,23.9,72,,NW,9,1012.4,33.3,14,,W,26,1010.1;;;;;;;;;
,2020-01-27,14.2,35.9,0,,,E,54,19:46,21.1,66,8,ENE,4,1014.9,34.7,13,,WNW,28,1010.2;;;;;;;;;
,2020-01-28,20.5,34.4,0,,,E,44,19:33,23.5,69,1,NNW,6,1012.7,33.2,11,,WNW,28,1010.5;;;;;;;;;
,2020-01-29,13.3,32.0,0,,,ENE,44,18:49,19.8,64,,SSW,7,1016.4,30.8,23,8,W,9,1013.4;;;;;;;;;
,2020-01-30,13.4,37.3,0,,,NNW,30,14:46,19.4,64,7,ESE,9,1016.9,35.5,13,,W,17,1012.4;;;;;;;;;
,2020-01-31,16.7,41.9,0,,,NNW,48,13:30,26.0,37,,ESE,4,1015.2,39.6,15,,WNW,20,1010.9;;;;;;;;;
